frame,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y
128,0.44198617339134216,0.8595095276832581,0.4461895823478699,0.8396084308624268,0.46353474259376526,0.7093524932861328,0.4612926244735718,0.7133283019065857,0.49398401379585266,0.8307170867919922,0.5292534232139587,0.8128074407577515
129,0.36246007680892944,0.9400931000709534,0.47030308842658997,0.8835098743438721,0.45784634351730347,0.7068470120429993,0.4604373872280121,0.7094202041625977,0.40914878249168396,0.8350228667259216,0.5353200435638428,0.7821149826049805
130,0.332427978515625,0.9232602715492249,0.4957067370414734,0.9174600839614868,0.45451411604881287,0.6970250606536865,0.4540007412433624,0.6990601420402527,0.3969646394252777,0.8320890665054321,0.5309205055236816,0.7747256755828857
131,0.31651341915130615,0.8731098175048828,0.5127583146095276,0.9525184035301208,0.4468616843223572,0.6914923191070557,0.45151302218437195,0.6939077377319336,0.39896246790885925,0.8297624588012695,0.5223329663276672,0.7913347482681274
132,0.3253634572029114,0.8132814168930054,0.5108848214149475,0.9678019285202026,0.4458528161048889,0.6902099847793579,0.4467794597148895,0.6932454705238342,0.408741295337677,0.8271908760070801,0.5019639134407043,0.794963538646698
133,0.3440852463245392,0.7816718220710754,0.4951770007610321,0.9827839136123657,0.44503024220466614,0.6860949397087097,0.43972349166870117,0.691013514995575,0.4207190275192261,0.8253359794616699,0.4847685396671295,0.8189919590950012
134,0.3755142390727997,0.8221378326416016,0.43669334053993225,0.9465703368186951,0.4387718439102173,0.686583399772644,0.4324749708175659,0.6940795183181763,0.438625305891037,0.8228682279586792,0.4586828947067261,0.839698076248169
135,0.3847756087779999,0.8921070098876953,0.39601296186447144,0.7987583875656128,0.42168909311294556,0.687157928943634,0.4273836314678192,0.694377601146698,0.4362090229988098,0.8249105215072632,0.4718489944934845,0.8370676636695862
136,0.38854897022247314,0.854211688041687,0.3605184555053711,0.9238752126693726,0.4192676246166229,0.6804245710372925,0.42010074853897095,0.6860021352767944,0.4831290543079376,0.7681258320808411,0.4355849325656891,0.8341636657714844
137,0.319149911403656,0.9340887665748596,0.40943148732185364,0.8351468443870544,0.4118392765522003,0.6719547510147095,0.4198914170265198,0.6764074563980103,0.369422048330307,0.7854323387145996,0.4741411507129669,0.7411314845085144
138,0.45114976167678833,0.8880406618118286,0.2943291664123535,0.8502596616744995,0.42308589816093445,0.6585069298744202,0.4161955416202545,0.6653701066970825,0.4892069101333618,0.7299363613128662,0.3569594919681549,0.7731733918190002
139,0.47573477029800415,0.8842498064041138,0.2688886821269989,0.8343788981437683,0.42474251985549927,0.6438681483268738,0.41389691829681396,0.6495604515075684,0.4915561378002167,0.730245053768158,0.3561689555644989,0.7761134505271912
140,0.35424014925956726,0.8618341684341431,0.43994995951652527,0.8516061902046204,0.41581547260284424,0.6430065035820007,0.4207807183265686,0.6477143168449402,0.4071873724460602,0.7348376512527466,0.4643333852291107,0.7521912455558777
141,0.4715077579021454,0.9203174114227295,0.3015887439250946,0.7246302962303162,0.4150307774543762,0.6404529809951782,0.4185386598110199,0.6456215977668762,0.45773112773895264,0.7578392028808594,0.3826688826084137,0.7546021938323975
142,0.4503687620162964,0.9341320991516113,0.3209703862667084,0.7007353901863098,0.4161030352115631,0.6436874866485596,0.41309866309165955,0.6482003927230835,0.45710811018943787,0.7652332186698914,0.3886820673942566,0.7660209536552429
143,0.40878719091415405,0.9321188926696777,0.3429335057735443,0.7062911987304688,0.40789392590522766,0.6326078176498413,0.40205174684524536,0.6353514194488525,0.43013203144073486,0.769433856010437,0.41057470440864563,0.7737225294113159
144,0.3519757091999054,0.9224714636802673,0.3488142788410187,0.7201606035232544,0.3991505801677704,0.6264913082122803,0.3995837867259979,0.623875617980957,0.390537828207016,0.771921694278717,0.4468805193901062,0.7536935806274414
145,0.30831560492515564,0.9110748767852783,0.37021276354789734,0.750927209854126,0.4008394777774811,0.6167120337486267,0.4008707106113434,0.6149492859840393,0.36668556928634644,0.7636533975601196,0.46743306517601013,0.7047013640403748
146,0.29050713777542114,0.8555899262428284,0.4114544689655304,0.7632445096969604,0.40474608540534973,0.5886085033416748,0.40619775652885437,0.592560887336731,0.3496309816837311,0.7351681590080261,0.4816828668117523,0.6779235005378723
147,0.33165037631988525,0.8343943953514099,0.40247824788093567,0.8107919692993164,0.4125887155532837,0.5866348147392273,0.4042261242866516,0.5900919437408447,0.3852942883968353,0.7332442402839661,0.4537777900695801,0.6990302801132202
148,0.26972696185112,0.7424116730690002,0.4738282561302185,0.852142333984375,0.41173264384269714,0.582375168800354,0.4058893620967865,0.5833868980407715,0.3605775535106659,0.720502495765686,0.47411686182022095,0.6898239850997925
149,0.2777636647224426,0.6929094195365906,0.4815034568309784,0.8776364922523499,0.41209733486175537,0.5855785012245178,0.4067808985710144,0.5857330560684204,0.36903372406959534,0.7226948738098145,0.46537595987319946,0.7058495879173279
150,0.2993620038032532,0.6721915006637573,0.46205300092697144,0.8905045390129089,0.41609156131744385,0.5888098478317261,0.4076986312866211,0.586600124835968,0.37942349910736084,0.726176917552948,0.46262094378471375,0.7135626077651978
151,0.42059290409088135,0.8773741126060486,0.36362382769584656,0.7054445743560791,0.4160624146461487,0.593281626701355,0.4061524271965027,0.5931188464164734,0.4242551624774933,0.7314270734786987,0.43935272097587585,0.7241988182067871
152,0.3756529688835144,0.8482196927070618,0.3675212264060974,0.7313323616981506,0.407236784696579,0.5953977108001709,0.39994195103645325,0.5963009595870972,0.4379734992980957,0.732046365737915,0.4409751296043396,0.7401673197746277
153,0.34666600823402405,0.8888864517211914,0.3753198981285095,0.754038393497467,0.39885884523391724,0.595441997051239,0.40076982975006104,0.5979270339012146,0.3941706120967865,0.7394264936447144,0.4632319211959839,0.7027712464332581
154,0.3008827567100525,0.870639979839325,0.3950592279434204,0.7524563074111938,0.3956746757030487,0.5818279981613159,0.40723520517349243,0.5876690745353699,0.35560962557792664,0.7354998588562012,0.47909727692604065,0.6650478839874268
155,0.43585172295570374,0.7939488887786865,0.283468097448349,0.805509090423584,0.4154506325721741,0.5668918490409851,0.40685728192329407,0.573003351688385,0.48374927043914795,0.6546063423156738,0.3452076315879822,0.686980128288269
156,0.4664689302444458,0.8042518496513367,0.2571823000907898,0.782586395740509,0.4166208803653717,0.5609322786331177,0.4069484770298004,0.5672633051872253,0.48758944869041443,0.6538693904876709,0.34503450989723206,0.6928702592849731
157,0.48389095067977905,0.8274072408676147,0.2586384415626526,0.711952269077301,0.4160662591457367,0.5561387538909912,0.4082675278186798,0.560951292514801,0.4747913181781769,0.6711850762367249,0.3519439995288849,0.6968781352043152
158,0.4809926152229309,0.8469399213790894,0.27189064025878906,0.653277575969696,0.4154894948005676,0.556438684463501,0.41075408458709717,0.5595731735229492,0.46400973200798035,0.6848154664039612,0.36413103342056274,0.6975003480911255
159,0.4609204828739166,0.8720965385437012,0.30187827348709106,0.6289604902267456,0.4155401587486267,0.5601561665534973,0.41464969515800476,0.5600301623344421,0.4558388292789459,0.6887295842170715,0.3811798691749573,0.6994667053222656
160,0.44147539138793945,0.8865125179290771,0.34441202878952026,0.6417466998100281,0.4154808819293976,0.561149001121521,0.41444507241249084,0.5628007054328918,0.44056907296180725,0.7135294675827026,0.42043930292129517,0.716439962387085
161,0.3829153776168823,0.8906647562980652,0.3699573874473572,0.6580730676651001,0.41364720463752747,0.5728303790092468,0.41566383838653564,0.5683631896972656,0.42665305733680725,0.7299222946166992,0.4524446129798889,0.7171217799186707
162,0.33584487438201904,0.8817653656005859,0.39042842388153076,0.6796160936355591,0.413003534078598,0.5726922750473022,0.41636693477630615,0.5695734024047852,0.3831983208656311,0.738109290599823,0.48354920744895935,0.6836596727371216
163,0.30957815051078796,0.852121114730835,0.4158771336078644,0.7176056504249573,0.4164895713329315,0.5582556128501892,0.42284855246543884,0.5596560835838318,0.36720266938209534,0.7169404029846191,0.4983068108558655,0.6503323316574097
164,0.29204100370407104,0.798233151435852,0.4507719874382019,0.7744613885879517,0.4246886074542999,0.548035204410553,0.4294503629207611,0.5503453612327576,0.36330339312553406,0.6947146058082581,0.5085783004760742,0.6390079855918884
165,0.27503493428230286,0.7425562739372253,0.4848804473876953,0.8173910975456238,0.4271031320095062,0.5440882444381714,0.4340263605117798,0.546804666519165,0.36886104941368103,0.6861209869384766,0.5056635737419128,0.6451889872550964
166,0.2824092209339142,0.6863168478012085,0.5050111413002014,0.8500327467918396,0.4308362603187561,0.5462667942047119,0.43600258231163025,0.548616886138916,0.37799641489982605,0.6849838495254517,0.4950445294380188,0.6519690155982971
167,0.30180591344833374,0.6495077013969421,0.5040642023086548,0.875707745552063,0.4422760605812073,0.5487939715385437,0.4375970959663391,0.5512983798980713,0.38319888710975647,0.688590943813324,0.4875340163707733,0.6856445670127869
168,0.3303053677082062,0.6451600790023804,0.48081615567207336,0.8966479897499084,0.4422215223312378,0.5611205697059631,0.44019821286201477,0.5657021403312683,0.41323497891426086,0.6966632604598999,0.48137491941452026,0.7175953984260559
169,0.38238710165023804,0.6825667023658752,0.4544984698295593,0.896186888217926,0.43992263078689575,0.5692411065101624,0.4372340440750122,0.5733010768890381,0.4524684548377991,0.7204606533050537,0.4647907018661499,0.7345408797264099
170,0.39566197991371155,0.8130062818527222,0.3995993435382843,0.7536683082580566,0.4375196099281311,0.5785031318664551,0.43563371896743774,0.5791539549827576,0.4787367582321167,0.7203468084335327,0.46599674224853516,0.7375537157058716
171,0.3947204351425171,0.8722439408302307,0.4142817258834839,0.7380711436271667,0.43600860238075256,0.5762708783149719,0.44427549839019775,0.5768409967422485,0.4339776337146759,0.7330803275108337,0.501736044883728,0.6816404461860657
172,0.3760075867176056,0.8300156593322754,0.4474252164363861,0.7511311769485474,0.4401777684688568,0.5619350075721741,0.45009028911590576,0.5686488747596741,0.4389561116695404,0.7279060482978821,0.5162327885627747,0.6480129957199097
173,0.4856586158275604,0.813503086566925,0.30921342968940735,0.7629254460334778,0.45346319675445557,0.5499593019485474,0.45229393243789673,0.5570790767669678,0.5270399451255798,0.6536683440208435,0.3916870951652527,0.6603285670280457
174,0.5142229795455933,0.8237515091896057,0.2940887212753296,0.7342633605003357,0.45704635977745056,0.5420237183570862,0.4546894133090973,0.5488428473472595,0.5255073308944702,0.653070330619812,0.39130327105522156,0.6618595719337463
175,0.5283010601997375,0.8506976962089539,0.30435439944267273,0.6826639771461487,0.4541131854057312,0.5452330708503723,0.4607287049293518,0.5507934093475342,0.5134418606758118,0.6576067805290222,0.4052465260028839,0.6896124482154846
176,0.46169281005859375,0.8281198143959045,0.34361928701400757,0.6897010803222656,0.45281127095222473,0.5477356910705566,0.46580058336257935,0.5538904070854187,0.4904942512512207,0.7077746987342834,0.4520711600780487,0.7221004366874695
177,0.4866153299808502,0.8953940272331238,0.35451558232307434,0.6977051496505737,0.4522458612918854,0.5661449432373047,0.46513068675994873,0.5736972093582153,0.48461663722991943,0.7207356095314026,0.46643760800361633,0.7279770374298096
178,0.48369815945625305,0.907463550567627,0.3944416046142578,0.6756319403648376,0.45293161273002625,0.5814733505249023,0.4616513252258301,0.5852129459381104,0.48440855741500854,0.7376925945281982,0.47990530729293823,0.7408872842788696
179,0.40336915850639343,0.9073971509933472,0.41879013180732727,0.6997519731521606,0.4518069922924042,0.5880193114280701,0.46015727519989014,0.5872595310211182,0.44843530654907227,0.7538659572601318,0.5153974294662476,0.7321320176124573
180,0.3530348241329193,0.8845665454864502,0.44002866744995117,0.7196996212005615,0.4528527557849884,0.5822529196739197,0.4591762125492096,0.5854901671409607,0.4179812967777252,0.7414244413375854,0.5333420634269714,0.6819448471069336
181,0.3327237069606781,0.8502627611160278,0.4763283133506775,0.7760955691337585,0.46470126509666443,0.5704509019851685,0.46288973093032837,0.5746562480926514,0.40044745802879333,0.7242197394371033,0.5456884503364563,0.657159686088562
182,0.31795769929885864,0.7967607378959656,0.5069376826286316,0.8216114640235901,0.4693271219730377,0.565540075302124,0.4642105996608734,0.5714685320854187,0.3994724452495575,0.7111324071884155,0.5458210110664368,0.6572420001029968
183,0.31063681840896606,0.7361320853233337,0.534470796585083,0.8623784184455872,0.4658510088920593,0.5654616951942444,0.4675213396549225,0.5684176683425903,0.41004881262779236,0.7092516422271729,0.5355047583580017,0.6647648215293884
184,0.3237724006175995,0.6884127855300903,0.5380980968475342,0.8911044001579285,0.4691084325313568,0.5680800080299377,0.467257022857666,0.5686608552932739,0.4194073975086212,0.7128275036811829,0.5241495370864868,0.6978613138198853
185,0.34434592723846436,0.6656014323234558,0.5178144574165344,0.9132431149482727,0.47226423025131226,0.5681112408638,0.46668657660484314,0.5699564814567566,0.4334472119808197,0.7164221405982971,0.5214218497276306,0.7247533202171326
186,0.3956347107887268,0.6743304133415222,0.4951939880847931,0.9225322008132935,0.46935710310935974,0.5734714269638062,0.4657583236694336,0.5764963626861572,0.4782370328903198,0.7186617851257324,0.49785903096199036,0.7424274682998657
187,0.41581469774246216,0.7615832090377808,0.4255012273788452,0.8218238353729248,0.4677482843399048,0.5807082653045654,0.46138665080070496,0.5827165842056274,0.5015820264816284,0.7257955074310303,0.4975772500038147,0.7661322355270386
188,0.4231850802898407,0.7661460041999817,0.38296759128570557,0.8747771382331848,0.46274882555007935,0.5729022026062012,0.45952364802360535,0.5786566734313965,0.5307661890983582,0.6819940805435181,0.46606123447418213,0.744827926158905
189,0.3551880121231079,0.8436447978019714,0.45272096991539,0.7531114220619202,0.4619559645652771,0.5535648465156555,0.4652422070503235,0.5603415369987488,0.4199961721897125,0.6912582516670227,0.5312818884849548,0.6472941040992737
190,0.5014808177947998,0.8326848745346069,0.3330153226852417,0.784453272819519,0.4748234152793884,0.5366823673248291,0.46716636419296265,0.543908953666687,0.5482427477836609,0.635246992111206,0.406083881855011,0.6706894636154175
191,0.5325549244880676,0.8144126534461975,0.3134526312351227,0.74880450963974,0.47646814584732056,0.5337190628051758,0.47154930233955383,0.53917396068573,0.5494135618209839,0.6379859447479248,0.41010263562202454,0.6701869368553162
192,0.5506399273872375,0.8345942497253418,0.3192429840564728,0.6899320483207703,0.4780627191066742,0.5358364582061768,0.47353050112724304,0.5397564768791199,0.5396826267242432,0.6562368273735046,0.4184258282184601,0.6773927807807922
193,0.5443580150604248,0.8582888841629028,0.3384343385696411,0.6538761258125305,0.47619855403900146,0.5394561290740967,0.4789067506790161,0.5422588586807251,0.5270363688468933,0.6769270896911621,0.43397149443626404,0.6871703267097473
194,0.5229855179786682,0.8851253390312195,0.3599146604537964,0.6416535973548889,0.47677233815193176,0.5476157069206238,0.4838140904903412,0.5521109700202942,0.5180502533912659,0.6996660232543945,0.4553884267807007,0.6972939372062683
195,0.50556480884552,0.8876839280128479,0.40732672810554504,0.6435659527778625,0.47939908504486084,0.5553149580955505,0.4813862144947052,0.5571308135986328,0.5055208206176758,0.7150654792785645,0.4916244149208069,0.7116186022758484
196,0.4346751570701599,0.8822417855262756,0.4399327039718628,0.6653571128845215,0.47922852635383606,0.5627637505531311,0.48152145743370056,0.5619146227836609,0.47767049074172974,0.7225367426872253,0.5319534540176392,0.7111021280288696
197,0.3897877335548401,0.8686163425445557,0.4599614441394806,0.6833094954490662,0.4784257709980011,0.5599945783615112,0.48527923226356506,0.5593965649604797,0.4495266377925873,0.716036856174469,0.5559475421905518,0.6646091938018799
198,0.36981651186943054,0.8425823450088501,0.48935145139694214,0.728096604347229,0.48601314425468445,0.5460395812988281,0.49178922176361084,0.5475054979324341,0.4340071976184845,0.7027687430381775,0.5700255036354065,0.6378593444824219
199,0.37264448404312134,0.8227728009223938,0.5257058143615723,0.7899144291877747,0.4982128441333771,0.5424237847328186,0.49376779794692993,0.5435189008712769,0.432424932718277,0.6876783967018127,0.5741209387779236,0.6335896849632263
200,0.3446137309074402,0.7431457042694092,0.5593389868736267,0.8278628587722778,0.49596068263053894,0.5425360202789307,0.5008895993232727,0.5436664819717407,0.4400606155395508,0.6871083974838257,0.572226881980896,0.6475167274475098
201,0.35536444187164307,0.698915421962738,0.5740377306938171,0.8686575889587402,0.5018967986106873,0.5481646656990051,0.5045397281646729,0.5442934036254883,0.4503788650035858,0.6912158727645874,0.5599583983421326,0.6725612282752991
202,0.378229022026062,0.6626366972923279,0.5603688955307007,0.89187091588974,0.5096299648284912,0.5502834916114807,0.5048075914382935,0.5492450594902039,0.46436816453933716,0.698060929775238,0.5522528886795044,0.6950165629386902
203,0.4666844308376312,0.8025783896446228,0.4543994963169098,0.687251091003418,0.5082200169563293,0.5585996508598328,0.5014339685440063,0.5591697692871094,0.5060999393463135,0.7169701457023621,0.540906548500061,0.7142482995986938
204,0.480765163898468,0.8862233757972717,0.45467421412467957,0.6678104996681213,0.5036993026733398,0.5591975450515747,0.49952298402786255,0.560532808303833,0.5228509306907654,0.7169647812843323,0.5364161729812622,0.7157167196273804
205,0.4481334686279297,0.8750147223472595,0.4587772488594055,0.7117506265640259,0.4959951937198639,0.5596466064453125,0.4984692931175232,0.561541736125946,0.5187432169914246,0.7248510718345642,0.5576962232589722,0.6825292110443115
206,0.4888559579849243,0.7630183696746826,0.39952585101127625,0.8423682451248169,0.497002512216568,0.5479892492294312,0.5053640007972717,0.5562118887901306,0.5760827660560608,0.6372452974319458,0.4593510329723358,0.6969391703605652
207,0.5274150371551514,0.7584832906723022,0.38560131192207336,0.8169986009597778,0.5076420307159424,0.538271427154541,0.5094615817070007,0.5456544756889343,0.5881375074386597,0.6297950744628906,0.4541030526161194,0.6802090406417847
208,0.5681384205818176,0.7923448085784912,0.3563445508480072,0.7920603156089783,0.5169239640235901,0.5365804433822632,0.5117541551589966,0.5412330031394958,0.5975303649902344,0.6346778273582458,0.44628435373306274,0.6804379224777222
209,0.5929282307624817,0.8358913064002991,0.3567661643028259,0.7166975736618042,0.5181550979614258,0.5372812151908875,0.5131645798683167,0.5416526198387146,0.5891250967979431,0.6495732665061951,0.45695939660072327,0.6889464259147644
210,0.5973707437515259,0.8696195483207703,0.37155070900917053,0.6643869876861572,0.5197630524635315,0.5447334051132202,0.5216864943504333,0.5428987741470337,0.5777671933174133,0.6812154054641724,0.47020360827445984,0.7003605961799622
211,0.5781527161598206,0.8965639472007751,0.3912043273448944,0.6416728496551514,0.5199947357177734,0.5554789900779724,0.5299930572509766,0.5538091659545898,0.5679197907447815,0.7052278518676758,0.48490601778030396,0.7069644927978516
212,0.5494961142539978,0.924239993095398,0.4413321912288666,0.6532968282699585,0.5218322277069092,0.5704211592674255,0.5246173739433289,0.5719799995422363,0.5671738982200623,0.7291775941848755,0.5288270711898804,0.7292799353599548
213,0.49715882539749146,0.9239780306816101,0.46881917119026184,0.6698158979415894,0.5192007422447205,0.5754519104957581,0.5243937373161316,0.5756744146347046,0.5414037704467773,0.7444944977760315,0.5562886595726013,0.7344552874565125
214,0.44670528173446655,0.919922947883606,0.49267593026161194,0.69671630859375,0.5178022384643555,0.5782356858253479,0.5239335298538208,0.5764129757881165,0.5025156736373901,0.7527580857276917,0.5882843732833862,0.7309320569038391
215,0.4097433388233185,0.8971770405769348,0.5111677646636963,0.7535784244537354,0.5214959979057312,0.5754222869873047,0.5290654301643372,0.5749931335449219,0.47387415170669556,0.7380577921867371,0.6103429794311523,0.6911986470222473
216,0.3887525200843811,0.8527793884277344,0.547499418258667,0.8114761114120483,0.5264947414398193,0.5685619115829468,0.5374816656112671,0.5743021368980408,0.4627418518066406,0.7331781387329102,0.622450053691864,0.6683706045150757
217,0.37303873896598816,0.7921022772789001,0.5900265574455261,0.8561411499977112,0.5284839272499084,0.5613839626312256,0.5414023995399475,0.5666090250015259,0.46941426396369934,0.7245018482208252,0.6199104189872742,0.6717368960380554
218,0.375785231590271,0.7344469428062439,0.6151292324066162,0.9102794528007507,0.5322989225387573,0.5611522197723389,0.5453923344612122,0.5658171772956848,0.4820346534252167,0.7222948670387268,0.6075027585029602,0.6978256106376648
219,0.39229729771614075,0.693451464176178,0.6069256663322449,0.9356467127799988,0.5414242148399353,0.561281144618988,0.5407058596611023,0.5651515126228333,0.49042174220085144,0.7270684242248535,0.5968911647796631,0.7251529097557068
220,0.3978729844093323,0.6755479574203491,0.5769433379173279,0.9454859495162964,0.5404866933822632,0.5653740763664246,0.5382362604141235,0.5664555430412292,0.523415744304657,0.7322025895118713,0.5881451964378357,0.7424321174621582
221,0.48399224877357483,0.8121439218521118,0.5059987306594849,0.8831048607826233,0.537980318069458,0.5664459466934204,0.5345796346664429,0.5691235661506653,0.5518022775650024,0.7358513474464417,0.5726898312568665,0.7515321969985962
222,0.4849141240119934,0.8018290400505066,0.4719516932964325,0.9350271224975586,0.5290070176124573,0.5748163461685181,0.5300670266151428,0.5780223608016968,0.5970595479011536,0.7299693822860718,0.5413954854011536,0.7576139569282532
223,0.5249935388565063,0.7611662745475769,0.4248063266277313,0.9241895079612732,0.5284803509712219,0.5736135840415955,0.5307014584541321,0.5757842063903809,0.6213940382003784,0.6735005974769592,0.490927517414093,0.7703034281730652
224,0.40791216492652893,0.8689173460006714,0.5526569485664368,0.816142737865448,0.5296139121055603,0.5611869692802429,0.5455292463302612,0.5692197680473328,0.4776620864868164,0.7160648703575134,0.6291223168373108,0.6685636043548584
225,0.5915696024894714,0.8563424944877625,0.37694376707077026,0.8292959928512573,0.5488317608833313,0.5501969456672668,0.5453631281852722,0.5565568208694458,0.6331360340118408,0.6716979146003723,0.47654595971107483,0.6913591623306274
226,0.629113495349884,0.8900832533836365,0.3622815012931824,0.7760345339775085,0.5536499619483948,0.5439751148223877,0.546403169631958,0.551568329334259,0.6353442072868347,0.6806683540344238,0.48031607270240784,0.705817699432373
227,0.6355660557746887,0.9287447333335876,0.3779524564743042,0.7181245684623718,0.5485196709632874,0.5462631583213806,0.5547563433647156,0.5528300404548645,0.6193426847457886,0.7070285081863403,0.4961710274219513,0.7353131771087646
228,0.6187912225723267,0.9532943367958069,0.4037860929965973,0.6890813708305359,0.5518741011619568,0.5487730503082275,0.5537048578262329,0.5534859895706177,0.6067153215408325,0.7355433702468872,0.512008786201477,0.7489660382270813
229,0.45923689007759094,0.6928393244743347,0.47487691044807434,0.741439700126648,0.5513641834259033,0.5670092701911926,0.5513193011283875,0.5672833919525146,0.5641306638717651,0.7544942498207092,0.5597851276397705,0.7749473452568054
230,0.4939166307449341,0.8647799491882324,0.4843944311141968,0.7088197469711304,0.5505674481391907,0.5734885931015015,0.5502493381500244,0.5781152248382568,0.5661218762397766,0.778969407081604,0.5902498960494995,0.777243435382843
231,0.49575427174568176,0.8617115020751953,0.5196259021759033,0.7367441058158875,0.5485677123069763,0.5730034112930298,0.5498469471931458,0.5692225694656372,0.5414157509803772,0.7650995254516602,0.6366387009620667,0.7353410720825195
232,0.423770934343338,0.9233999848365784,0.5431030988693237,0.7789119482040405,0.5476887226104736,0.5439885854721069,0.5547544360160828,0.5413532853126526,0.49693959951400757,0.7555579543113708,0.6580701470375061,0.677294909954071
233,0.4007970094680786,0.8990419507026672,0.5863931775093079,0.8446095585823059,0.5538659691810608,0.5205698013305664,0.5615907907485962,0.5235867500305176,0.48350396752357483,0.7292985320091248,0.6685686111450195,0.6588250994682312
234,0.36927133798599243,0.8280624747276306,0.6343467235565186,0.8892815113067627,0.5546413064002991,0.5066154599189758,0.5662246942520142,0.5094369649887085,0.48163357377052307,0.7076001763343811,0.664260983467102,0.6588524580001831
235,0.36087462306022644,0.7438182234764099,0.6641678214073181,0.930768609046936,0.5565510392189026,0.5011720657348633,0.5686249136924744,0.5001653432846069,0.4908580183982849,0.7009204626083374,0.645779013633728,0.6758066415786743
236,0.3826778531074524,0.6670278310775757,0.6591944098472595,0.942982017993927,0.5650791525840759,0.4976046085357666,0.568369448184967,0.49564266204833984,0.5058675408363342,0.7017127871513367,0.6329615116119385,0.6819670796394348
237,0.41038277745246887,0.6433925032615662,0.6251301169395447,0.9562014937400818,0.5658519268035889,0.49289470911026,0.5684606432914734,0.49712932109832764,0.5262954235076904,0.7024707198143005,0.6281070113182068,0.7002633213996887
238,0.4723958969116211,0.6469436287879944,0.6118596792221069,0.9689406752586365,0.5643413066864014,0.4967791438102722,0.5625511407852173,0.5040571689605713,0.5897966623306274,0.7047956585884094,0.6080434918403625,0.7347554564476013
239,0.4938802123069763,0.6863913536071777,0.5032901763916016,0.8562346696853638,0.5628129243850708,0.5019497275352478,0.5514134764671326,0.5078147649765015,0.6239566802978516,0.7005543112754822,0.5868456363677979,0.7302119135856628
240,0.5202518701553345,0.6891586780548096,0.4464881718158722,0.9046409130096436,0.5595414042472839,0.4834517240524292,0.5506117343902588,0.4875645339488983,0.6598184704780579,0.627763032913208,0.5513049960136414,0.7284133434295654
241,0.4130374491214752,0.858009397983551,0.546691358089447,0.7408664226531982,0.5591598153114319,0.46623626351356506,0.5639269948005676,0.46847090125083923,0.4977587163448334,0.6575837731361389,0.6562597751617432,0.5983121395111084
242,0.609885036945343,0.8174198269844055,0.378010630607605,0.7950529456138611,0.5858339667320251,0.44380930066108704,0.5632941722869873,0.44638508558273315,0.685474693775177,0.581985354423523,0.47832292318344116,0.6355982422828674
243,0.6556976437568665,0.8273611068725586,0.3477068245410919,0.7195217609405518,0.5836524963378906,0.42508575320243835,0.5655820369720459,0.4252454936504364,0.6859847903251648,0.5851313471794128,0.4833926558494568,0.6279417276382446
244,0.6777297854423523,0.8727071285247803,0.34844276309013367,0.6289986371994019,0.5873090028762817,0.4235075116157532,0.5648231506347656,0.41970589756965637,0.6682783961296082,0.6131730675697327,0.4906858801841736,0.6367926001548767
245,0.6727911829948425,0.9063050746917725,0.3740403950214386,0.5655050277709961,0.5854578018188477,0.42718005180358887,0.5710803270339966,0.4182344675064087,0.6517170071601868,0.6160578727722168,0.5116041898727417,0.6429796814918518
246,0.6415889859199524,0.921381413936615,0.4106053411960602,0.5352925062179565,0.5878037214279175,0.42948654294013977,0.5740939378738403,0.41775068640708923,0.6384100317955017,0.622787594795227,0.5450910329818726,0.6434881687164307
247,0.6205958127975464,0.9143606424331665,0.46724990010261536,0.5502671599388123,0.5889380574226379,0.42232975363731384,0.5726261138916016,0.414819598197937,0.6233899593353271,0.6509168148040771,0.600993812084198,0.6516746282577515
248,0.509307324886322,0.9054058790206909,0.5019125938415527,0.5647828578948975,0.5862023830413818,0.4096170663833618,0.5723521113395691,0.40360766649246216,0.5890025496482849,0.6670582890510559,0.6544647812843323,0.6153824925422668
249,0.4294759929180145,0.8957234621047974,0.5493563413619995,0.6054527759552002,0.591305673122406,0.41211116313934326,0.5734424591064453,0.41448667645454407,0.5566606521606445,0.6641045808792114,0.691296398639679,0.5198937654495239
250,0.6066389679908752,0.6892165541648865,0.40917643904685974,0.7798300385475159,0.618858277797699,0.3597301244735718,0.5728484392166138,0.3719536066055298,0.7227685451507568,0.4850054085254669,0.5093938708305359,0.5711028575897217
251,0.489295095205307,0.753987729549408,0.5535009503364563,0.7455691695213318,0.6076096296310425,0.3325387239456177,0.5963429808616638,0.3395698368549347,0.51230788230896,0.5457044839859009,0.7266122698783875,0.47646597027778625
252,0.36267149448394775,0.7030906677246094,0.7343168258666992,0.7810749411582947,0.6077632904052734,0.3355926275253296,0.6109688878059387,0.3334844410419464,0.5023149251937866,0.5502777099609375,0.7367172837257385,0.49134793877601624
253,0.3737759590148926,0.5359575152397156,0.7560091018676758,0.8380024433135986,0.6070998311042786,0.33556586503982544,0.6357288360595703,0.3309549391269684,0.5241502523422241,0.5481098890304565,0.727031946182251,0.5236625075340271
254,0.4197458326816559,0.49478667974472046,0.7271617650985718,0.8848299980163574,0.6314043402671814,0.3479551076889038,0.6423933506011963,0.3457353413105011,0.5393357872962952,0.5614027380943298,0.71638423204422,0.5559799671173096
